,path,label
66950,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KTKTERSD.tif,8
37731,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QWLDRHDY.tif,7
69867,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AATPFGAY.tif,8
33424,/content/gdrive/MyDrive/NCT-CRC/STR/STR-APQCPNHC.tif,7
26744,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MAEHNDNP.tif,3
52920,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-IAAWARFK.tif,4
19411,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QLAEWVCC.tif,2
48079,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NIDLLAPL.tif,0
33477,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GIKRCLVS.tif,7
74213,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DDTVRTEN.tif,8
6769,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HDIMNCGE.tif,1
67501,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DVFTRLGE.tif,8
61963,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PGRREMGA.tif,8
33532,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QNLFHGLY.tif,7
66538,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-YKQFDVPN.tif,8
68997,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HYMFGFVS.tif,8
44644,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QCTHSDRD.tif,0
55697,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TAVGITEH.tif,4
16090,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EDNAGPNW.tif,2
20873,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-DTDFAWPL.tif,3
20793,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PCRWSLNK.tif,3
4187,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FYYNVKIE.tif,1
4912,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CENHRRLW.tif,1
28442,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LFENHKRV.tif,3
31122,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DTFPTAKI.tif,7
35944,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NIASWMPH.tif,7
11824,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IATEVTDK.tif,2
53432,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MTKEFYNF.tif,4
56008,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RGFLCGFN.tif,4
56557,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YKYVWVWM.tif,4
5942,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GFHRAMGK.tif,1
26806,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NLTLDHFK.tif,3
42163,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NWYQVHYL.tif,0
42282,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KEMYGHRS.tif,0
53567,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-NLLVLFTG.tif,4
13511,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CQHIYWCA.tif,2
65698,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IADQYDFN.tif,8
22740,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MRAGLNCA.tif,3
49759,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KHLIHCGW.tif,0
65873,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SMWWLWAY.tif,8
49843,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DITLAQRG.tif,0
64632,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CHYSCIHY.tif,8
56455,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GAKYTDTT.tif,4
19963,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-IGSMRPQD.tif,3
15505,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EIDWGNRC.tif,2
4904,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CCWQKSRW.tif,1
44588,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NDNILTTE.tif,0
39967,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QVESVKCV.tif,7
15780,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IAWHQGTL.tif,2
47058,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QIRSQYYK.tif,0
51701,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-APLIYMMW.tif,0
33880,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WTHNPWYD.tif,7
50815,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HACQLCEP.tif,0
68297,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HRQGLQAK.tif,8
50483,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MSKTKYWL.tif,0
47657,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IVPCMDAW.tif,0
5589,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FIHAGMFV.tif,1
61613,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NVKLPVTT.tif,8
33872,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QGNPEIQL.tif,7
65500,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-YLKQHFCH.tif,8
68242,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-KELVTGPM.tif,8
27779,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MNFRISEI.tif,3
73517,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WFSSYHTL.tif,8
65108,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AFCKSNMH.tif,8
49712,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-AMVVHAEF.tif,0
58419,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YYCHGPKW.tif,4
30395,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WHWTWMDR.tif,3
23325,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GPQMFAAY.tif,3
9637,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FIMFCEPT.tif,1
33456,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RTKKNSHV.tif,7
34603,/content/gdrive/MyDrive/NCT-CRC/STR/STR-TNSFGNLD.tif,7
42709,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RFNMDEET.tif,0
10913,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EREFNVWR.tif,2
13753,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NTPSRLKN.tif,2
9749,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EKPEQVWI.tif,1
8528,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-AWRTSFGI.tif,1
52922,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MMDKPDFC.tif,4
40360,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PENSWLNF.tif,7
43809,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-CESEATVV.tif,0
41449,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IGPWATEE.tif,7
8299,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IVGWPTCH.tif,1
54937,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-HSPMWARC.tif,4
51633,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FMQHAVDN.tif,0
18239,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KQWMWDYN.tif,2
68243,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AKPKIFQV.tif,8
45623,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GSLMHFHS.tif,0
27146,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CFMDAGSV.tif,3
35894,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MGCMDPYT.tif,7
39687,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AHLGLNNT.tif,7
43088,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DRQMGTWT.tif,0
20054,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CCTIVGKT.tif,3
32250,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MKILHCFI.tif,7
52582,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SIYCCKWW.tif,4
29433,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-CWNYEMTF.tif,3
49844,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DQCMAHCG.tif,0
11231,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-SEFHPNVF.tif,2
71539,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-RQILMPLT.tif,8
52968,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-ASVQPDHY.tif,4
14693,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-FPKFPDEI.tif,2
9823,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NIGISNQH.tif,1
11686,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QRGYSFQE.tif,2
69473,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CLMLYGDY.tif,8
12848,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LGGVYLTD.tif,2
60510,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SGHHMAQS.tif,4
23195,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WGRAIRPC.tif,3
10328,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MIIYHHGC.tif,1
49080,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ASFYPRHY.tif,0
6277,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FTYIHDWW.tif,1
41210,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AQAAWKFQ.tif,7
56472,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QAVMLCHL.tif,4
5810,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-PEMGCIKQ.tif,1
15740,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LIQGIEVF.tif,2
66525,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DMPRWSRS.tif,8
13362,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LIIHMETM.tif,2
42925,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-AIQAVQTS.tif,0
22199,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-NNMQRHPF.tif,3
14979,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-HGADVDQQ.tif,2
62747,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NVFPCTHE.tif,8
17533,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-ENQDPKAG.tif,2
10700,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LYEQVEYV.tif,2
6772,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MEAHIRSK.tif,1
30713,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RAAHSQYF.tif,3
23966,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KMVEKIVV.tif,3
46012,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DLVPRAIH.tif,0
44072,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KRTRKKYC.tif,0
61626,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IVDWTAKT.tif,8
49999,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-GSWRKEDT.tif,0
13955,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KVQAQRRI.tif,2
54189,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PMRFQRTS.tif,4
68661,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NLCWWPRR.tif,8
43744,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NSTCPHQK.tif,0
5268,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GEQEFGEG.tif,1
3033,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-EIKVPALQ.tif,1
66762,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-WCHMHVSM.tif,8
4474,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CKAWTVPK.tif,1
28895,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-PCRRFQLK.tif,3
38026,/content/gdrive/MyDrive/NCT-CRC/STR/STR-MPFMFWLT.tif,7
21343,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-YWAFPICT.tif,3
51188,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-SCGTAQYW.tif,0
25924,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KVAMDWIG.tif,3
34557,/content/gdrive/MyDrive/NCT-CRC/STR/STR-RAKSVGCK.tif,7
65454,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PDDNWYYF.tif,8
3296,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MHCQSRVA.tif,1
28048,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-QCCSCCNV.tif,3
43054,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-KWWVQAYS.tif,0
63715,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NPRFDILY.tif,8
37601,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HWIAFSIE.tif,7
66592,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TQSWRFTM.tif,8
34501,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GSGGYVQD.tif,7
37524,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QRHCLLCF.tif,7
41529,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HELNWFMT.tif,0
538,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IFPLSGRW.tif,1
22923,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-YQHEEHWH.tif,3
25665,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-LSASCMTH.tif,3
18639,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-EVDHNVMG.tif,2
48398,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ESMHYVIH.tif,0
45681,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ENGGISFT.tif,0
63745,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-YHTGPAAS.tif,8
16386,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-RDTHIVEE.tif,2
74840,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-QWRVYFCD.tif,8
61366,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-TERQMCLH.tif,8
12473,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GINGRMWD.tif,2
46107,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HMTWWECR.tif,0
66503,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-SFIDNPAD.tif,8
45770,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DAHQDKPP.tif,0
14850,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KSSESPET.tif,2
5999,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-PDLNHKPW.tif,1
14159,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LDVKGGIK.tif,2
10095,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FVTCLLCS.tif,1
32059,/content/gdrive/MyDrive/NCT-CRC/STR/STR-KMLNMFQV.tif,7
11916,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-LIDGAWRP.tif,2
48731,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NAFPWTAE.tif,0
57085,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-AQCKAFAM.tif,4
21175,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-VYEGNTLC.tif,3
6436,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GAKKGNCQ.tif,1
65447,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LRCKQIYD.tif,8
2642,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-AVYMHPNC.tif,1
28003,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GLYDSLIW.tif,3
38202,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QQHVDILG.tif,7
58570,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VLARMDAM.tif,4
34320,/content/gdrive/MyDrive/NCT-CRC/STR/STR-TMVPFFPS.tif,7
21039,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-GSFIVRSP.tif,3
11504,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KPWWRPEL.tif,2
5477,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GGHFDDYD.tif,1
43626,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-CMINRPCP.tif,0
14991,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-HWNYLRDI.tif,2
8759,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MVRHMQPM.tif,1
65184,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-DKITCGFC.tif,8
59496,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-VHGGPFTV.tif,4
40385,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NEQDCRKL.tif,7
8526,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KEFHMYRH.tif,1
68276,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-MAAPHEDW.tif,8
43741,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MAWRWNPA.tif,0
34718,/content/gdrive/MyDrive/NCT-CRC/STR/STR-PHQIGFMI.tif,7
34547,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LYRFAMPI.tif,7
36812,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AALPFLFW.tif,7
30123,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-WAASHRKN.tif,3
19139,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GVCVGIEF.tif,2
39845,/content/gdrive/MyDrive/NCT-CRC/STR/STR-AEDMMVAA.tif,7
72134,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-FTMLWWMN.tif,8
13046,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IDFAAGST.tif,2
1791,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DNTIFGPD.tif,1
1811,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-GQYFWLVY.tif,1
54641,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-SEFMLCIE.tif,4
59080,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-CPLLWTPM.tif,4
31269,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HHDKAASE.tif,7
58315,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-YWPGVVLN.tif,4
6114,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-DMYGETLD.tif,1
43310,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LVLARFCH.tif,0
22872,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-MMHKHHMR.tif,3
51861,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-FGPTMRYR.tif,0
10033,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HRKICHGI.tif,1
51028,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-HHKSLLWQ.tif,0
56935,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TDAFNQHQ.tif,4
10796,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NKTPPNSL.tif,2
31229,/content/gdrive/MyDrive/NCT-CRC/STR/STR-WIQSDEQV.tif,7
54246,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-WWNDFNYF.tif,4
37005,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IQNITWWE.tif,7
14087,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QESWGGYE.tif,2
24764,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FVCTMCKK.tif,3
17247,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-NQWQAKSY.tif,2
5379,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-NYKRMWLG.tif,1
19543,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-EYWPIINV.tif,3
28545,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-EGHDEFNN.tif,3
45985,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RESIHDQF.tif,0
51684,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-SCGKCMID.tif,0
29959,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AFSIMLMN.tif,3
5039,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CHVGMHSP.tif,1
4478,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-MAWQLNAR.tif,1
38592,/content/gdrive/MyDrive/NCT-CRC/STR/STR-NDHSGDWD.tif,7
63096,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-ENWQYHDD.tif,8
35451,/content/gdrive/MyDrive/NCT-CRC/STR/STR-IDQGFNTL.tif,7
56014,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-MIDFGVNK.tif,4
63568,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LDQVKYNT.tif,8
11557,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-MYVETGEQ.tif,2
21484,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-KNTLQPLC.tif,3
55477,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-TLTPYLKW.tif,4
32709,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GALKPAHP.tif,7
32933,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HGPELRDW.tif,7
72469,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HIQYWYCK.tif,8
48589,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-ESGLIGTQ.tif,0
45251,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MFVVSQVH.tif,0
53226,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-QWEVHGTY.tif,4
34445,/content/gdrive/MyDrive/NCT-CRC/STR/STR-LPAWLFSG.tif,7
49902,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QYIVRMAQ.tif,0
45664,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-MERLMGKH.tif,0
42847,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-LWHLCICA.tif,0
18984,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-QKDRIYGW.tif,2
10465,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HQSSDCSN.tif,1
22934,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-FLVERANI.tif,3
31963,/content/gdrive/MyDrive/NCT-CRC/STR/STR-EWCRYIPF.tif,7
19827,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-AMMVLTMP.tif,3
13121,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-FEEHPCTV.tif,2
6492,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IFYQAWWV.tif,1
66350,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LFVCKDSS.tif,8
56593,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GHEYKPGD.tif,4
41514,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-IGWRQTPC.tif,0
31186,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QNDTKASE.tif,7
8943,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IFCKGCDF.tif,1
6833,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-FYIFVQIK.tif,1
11629,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-CMTLYEQP.tif,2
34184,/content/gdrive/MyDrive/NCT-CRC/STR/STR-DETLFVVF.tif,7
47336,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DKKSCLKE.tif,0
26929,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-YAPMQEFW.tif,3
17491,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-AAPGAHLV.tif,2
65813,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CGDPFAYS.tif,8
38024,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GCDAGSGF.tif,7
73277,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-PTKCYAYQ.tif,8
49637,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-PWEYKNAA.tif,0
571,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-IHQHEDCR.tif,1
2609,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-KPWRHFCI.tif,1
3511,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-CGSQDTNN.tif,1
64626,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-CVVFYGSN.tif,8
2777,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-HDMMSTCP.tif,1
30701,/content/gdrive/MyDrive/NCT-CRC/LYM/LYM-RNSIYMKR.tif,3
58539,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-DIYCNRDK.tif,4
66405,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-HSKQWQSR.tif,8
2419,/content/gdrive/MyDrive/NCT-CRC/BACK/BACK-LMKPIKDS.tif,1
47110,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-RYSLWETY.tif,0
47754,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-NERPPKQH.tif,0
56890,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-GHHALHQN.tif,4
16991,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-GFWHYCWN.tif,2
40939,/content/gdrive/MyDrive/NCT-CRC/STR/STR-GLWSTYAS.tif,7
13908,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-APLACQTL.tif,2
54288,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-PQRTMNIM.tif,4
12672,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-DSKYQWAF.tif,2
63645,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-NWEACRES.tif,8
33921,/content/gdrive/MyDrive/NCT-CRC/STR/STR-QSTEVWVI.tif,7
45948,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-DHKLVHDW.tif,0
42402,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-QTCIAMWP.tif,0
65096,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-AWMPVAVY.tif,8
18901,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-KDWKSLST.tif,2
58353,/content/gdrive/MyDrive/NCT-CRC/MUC/MUC-RISWDCCN.tif,4
18672,/content/gdrive/MyDrive/NCT-CRC/DEB/DEB-IFQCKGTT.tif,2
69714,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-IKSQNSAL.tif,8
63520,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-LICHRTEH.tif,8
69207,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-GQSFDRRK.tif,8
74604,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-VFRKLVWI.tif,8
41374,/content/gdrive/MyDrive/NCT-CRC/STR/STR-HMNTFWGN.tif,7
61825,/content/gdrive/MyDrive/NCT-CRC/TUM/TUM-EWGPFGFF.tif,8
42253,/content/gdrive/MyDrive/NCT-CRC/ADI/ADI-AISEEDTG.tif,0
